Month,Product_ID,Product_Name,Category,Produced_Units,Good_Units,Sales_Units,Revenue,COGS,Profit,Lead_Time_days,Efficiency_u_per_h,Inventory,MoM_Sales_pct,YoY_Sales_pct,MoM_LeadTime_pct,MoM_Eff_pct,Rolling_3m_Sales,MoM_Drop_Flag
2022-01-01,P006,MAK_SKU_06,Makeup,7177,7027,6249,327089.04000000004,209653.07,86879.26,4.8,56.396,2735.8,,,,,6249.0,False
2022-02-01,P006,MAK_SKU_06,Makeup,6104,5967,5558,260108.12,174001.83000000002,62020.81,5.0,68.0375,3977.0,-0.11057769243078897,,0.04166666666666674,0.20642421448329662,5903.5,True
2022-03-01,P006,MAK_SKU_06,Makeup,6381,6148,4966,261620.32,187263.03,51992.630000000005,6.0,67.4825,2738.25,-0.10651313422094277,,0.19999999999999996,-0.008157266213485115,5591.0,True
2022-04-01,P006,MAK_SKU_06,Makeup,7179,7082,6570,350966.73,216121.68,109493.48,6.5,73.44749999999999,2738.75,0.32299637535239634,,0.08333333333333326,0.0883932871485198,5698.0,False
2022-05-01,P006,MAK_SKU_06,Makeup,7785,7636,7432,356294.11,223575.36,106792.17,7.4,59.10600000000001,2436.2,0.13120243531202425,,0.1384615384615384,-0.19526192178086366,6322.666666666667,False
2022-06-01,P006,MAK_SKU_06,Makeup,6056,5968,5284,268028.5,187751.27,56680.19,6.5,65.2075,2961.25,-0.28902045209903127,,-0.12162162162162171,0.10322979054579884,6428.666666666667,True
2022-07-01,P006,MAK_SKU_06,Makeup,6133,6048,5477,297827.8,176966.52000000002,86648.82,7.5,60.95,3338.75,0.03652535957607883,,0.15384615384615374,-0.06529156922133184,6064.333333333333,False
2022-08-01,P006,MAK_SKU_06,Makeup,8419,8273,7798,372701.04000000004,243253.75,97591.39,7.4,71.176,2753.4,0.42377213803176916,,-0.013333333333333308,0.16777686628383925,6186.333333333333,False
2022-09-01,P006,MAK_SKU_06,Makeup,6868,6787,6055,295711.8,203751.34,63970.44,6.25,68.62,3721.5,-0.22351885098743263,,-0.15540540540540548,-0.03591098122962788,6443.333333333333,True
2022-10-01,P006,MAK_SKU_06,Makeup,8041,7907,6926,354515.69999999995,233548.4,94630.88,6.4,74.86800000000001,3279.6,0.1438480594549958,,0.02400000000000002,0.09105217137860677,6926.333333333333,False
2022-11-01,P006,MAK_SKU_06,Makeup,9101,8991,7912,420010.16,262715.33,137757.92,4.5,102.7975,3263.0,0.14236211377418417,,-0.296875,0.37304990115937375,6964.333333333333,False
2022-12-01,P006,MAK_SKU_06,Makeup,8937,8862,7612,378994.1,269354.07,79422.93,4.25,91.27250000000001,3344.0,-0.037917087967644036,,-0.05555555555555558,-0.11211362144021009,7483.333333333333,False
2023-01-01,P006,MAK_SKU_06,Makeup,7560,7356,6727,310084.77999999997,220652.32,54641.81,9.4,64.816,2587.0,-0.11626379400945874,0.07649223875820121,1.211764705882353,-0.2898627735626832,7417.0,True
2023-02-01,P006,MAK_SKU_06,Makeup,6195,6083,5670,275956.77,181794.91999999998,64543.77,3.75,64.535,3006.5,-0.1571279916753382,0.02015113350125941,-0.601063829787234,-0.004335349296470059,6669.666666666667,True
2023-03-01,P006,MAK_SKU_06,Makeup,6935,6770,6680,339437.0,200572.12,109150.23,9.25,71.4475,3204.5,0.17813051146384473,0.34514699959726136,1.4666666666666668,0.10711241961726214,6359.0,False
2023-04-01,P006,MAK_SKU_06,Makeup,7429,7302,6513,342112.53,214726.22999999998,104159.32,3.75,79.55,2921.0,-0.025000000000000022,-0.008675799086757974,-0.5945945945945945,0.11340494768886233,6287.666666666667,False
2023-05-01,P006,MAK_SKU_06,Makeup,8955,8770,8064,425401.72,267941.93,125436.89,5.8,77.32000000000001,3503.8,0.23813910640257951,0.08503767491926806,0.5466666666666666,-0.028032683846637152,7085.666666666667,False
2023-06-01,P006,MAK_SKU_06,Makeup,6498,6263,5690,286194.51,190404.61,69927.44,8.75,71.5375,2435.75,-0.2943948412698413,0.07683573050719161,0.5086206896551724,-0.0747866011381274,6755.666666666667,True
2023-07-01,P006,MAK_SKU_06,Makeup,9285,9115,8496,444957.91000000003,272551.99,139071.18,4.6,82.25,3892.0,0.49314586994727594,0.5512141683403322,-0.4742857142857143,0.14974663637952124,7416.666666666667,False
2023-08-01,P006,MAK_SKU_06,Makeup,6474,6313,5772,302257.22,185175.05,92341.94,5.25,66.8875,3512.25,-0.32062146892655363,-0.25981020774557584,0.14130434782608714,-0.18677811550151968,6652.666666666667,True
2023-09-01,P006,MAK_SKU_06,Makeup,7008,6834,6461,343058.01,214121.84,106140.3,7.0,72.9425,3627.5,0.11936936936936937,0.06705202312138736,0.33333333333333326,0.09052513548869356,6909.666666666667,False
2023-10-01,P006,MAK_SKU_06,Makeup,8056,7917,6931,366232.89,229332.7,99556.85,5.8,66.05799999999999,3649.2,0.07274415725119954,0.0007219174126480432,-0.17142857142857149,-0.09438256160674507,6388.0,False
2023-11-01,P006,MAK_SKU_06,Makeup,6955,6758,6026,318365.44999999995,206877.28,85383.1,8.25,78.16499999999999,3030.75,-0.13057278891934787,-0.2383720930232558,0.4224137931034484,0.18327833116352288,6472.666666666667,True
